,id,category,harga,jumlah_kamar,jumlah_kamar_mandi,luas_garasi,luas_bangunan,luas_lahan,name,link,daerah,lon,lat,total_luas,harga_fix,label
1100,HO6215133E93E18ID,house,165000000,2.0,1.0,1.0,36.0,113.0,2 Unit Lagi Dapatkan KPR Murah Subsidi Rumah Perum Wijaya Regency - Indihiang,https://www.lamudi.co.id/2-unit-lagi-dapatkan-kpr-murah-subsidi-rumah-perum-wijaya-regency-indihiang.html,Tasikmalaya,108.2169547,-7.297902,149.0,1107382.5503355705,2
1101,HO621A28CCE6105ID,house,165000000,2.0,1.0,1.0,36.0,60.0,16 Unit Lagi KPR Rumah Subsidi Murah - Perum Wijaya Agape Tahap 4 - Bantarsari ,https://www.lamudi.co.id/16-unit-lagi-kpr-rumah-subsidi-murah-perum-wijaya-agape-tahap-4-bantarsari.html,Tasikmalaya,108.1825132,-7.3209126,96.0,1718750.0,2
1102,LA618F40DA58456ID,land,4000000000,0.0,0.0,0.0,0.0,1022.0,Di Jual Tanah Murah di Jl. Hj.Noenoeng Tisna Saputra - Tasikmalaya Jawa Barat,https://www.lamudi.co.id/di-jual-tanah-murah-di-jl-hj-noenoeng-tisna-saputra-tasikmalaya-jawa-barat.html,Tasikmalaya,108.245593,-7.32836,1022.0,3913894.324853229,2
1103,LA61D5619E52E7CID,land,554750000,0.0,0.0,0.0,0.0,222.0,Jual Tanah dekat jalan ke Obyek Wisata Situ Gede,https://www.lamudi.co.id/jual-tanah-dekat-jalan-ke-obyek-wisata-situ-gede.html,Tasikmalaya,108.17246440698,-7.3343224014988,222.0,2498873.873873874,2
1105,HO62E101EC35F7FID,house,136600000,2.0,1.0,0.0,38.0,148.0,RUMAH ASETKU - CIAWI (Rumah Tinggal) KAB. TASIKMALAYA.,https://www.lamudi.co.id/rumah-asetku-ciawi-rumah-tinggal-kab-tasikmalaya-16593655618.html,Tasikmalaya,108.1509418,-7.1457407,186.0,734408.6021505377,2
1106,HO60CB241091270ID,house,790000000,4.0,4.0,5.0,110.0,120.0,Rumah di Pusat Kota Tasik Murah Type 110/120,https://www.lamudi.co.id/rumah-di-pusat-kota-tasik-murah-type-110-120.html,Tasikmalaya,108.2306,-7.339,230.0,3434782.6086956523,2
1107,CO6206798E1DB59ID,commercial-1,3400000000,0.0,0.0,1.0,302.0,281.0,JUAL CEPAT RUKO Usaha Berjalan di Lokasi kota Tasikmalaya,https://www.lamudi.co.id/ruko-usaha-berjalan-di-sebelah-bank-tasikmalaya.html,Tasikmalaya,108.214111,-7.32795,583.0,5831903.945111493,2
1108,HO62A961B91A5CCID,house,450000000,7.0,6.0,0.0,360.0,182.0,Dijual Rumah di Tasikmalaya,https://www.lamudi.co.id/dijual-rumah-di-tasikmalaya-15.html,Tasikmalaya,108.0539382,-7.2975792,542.0,830258.3025830259,2
1109,LA630C6DDEEFF3FID,land,366000000,0.0,0.0,0.0,0.0,2085.0,RUMAH ASETKU – PURBARATU (Sawah) KOTA TASIKMALAYA,https://www.lamudi.co.id/rumah-asetku-purbaratu-sawah-kota-tasikmalaya-166175894280.html,Tasikmalaya,108.2606169,-7.3326111,2085.0,175539.56834532373,1
1110,HO612CDBD99C6DCID,house,3000000000,6.0,4.0,5.0,700.0,5465.0,"Rumah Full Furnished & Sawah di Jamanis, Tasikmalaya",https://www.lamudi.co.id/rumah-full-furnished-sawah-di-jamanis-tasikmalaya.html,Tasikmalaya,108.1792232372,-7.1844023761354,6165.0,486618.00486618007,3
1111,HO628209DC6C5DFID,house,220000000,3.0,1.0,0.0,90.0,180.0,Rumah Dekat Pantai,https://www.lamudi.co.id/rumah-dekat-pantai.html,Tasikmalaya,108.2952,-7.7862,270.0,814814.8148148148,2
1112,HO60C7381B5C417ID,house,200000000,0.0,0.0,0.0,100.0,123.0,Rumah Murah Tasik - Komplek Perumahan Sawati,https://www.lamudi.co.id/rumah-murah-tasik-komplek-perumahan-sawati.html,Tasikmalaya,108.1668,-7.1124,223.0,896860.9865470852,2
1113,HO6234B768D31C3ID,house,700000000,4.0,2.0,1.0,135.0,135.0,Rumah dua lantai Kota Tasikmalaya,https://www.lamudi.co.id/rumah-dua-lantai-kota-tasikmalaya.html,Tasikmalaya,108.20455659361,-7.3222152288621,270.0,2592592.592592593,2
1114,HO62AB36FA3EA60ID,house,350000000,2.0,1.0,0.0,60.0,120.0,Dijual Rumah di Tasikmalaya,https://www.lamudi.co.id/dijual-rumah-di-tasikmalaya-17.html,Tasikmalaya,108.13067,-7.33453,180.0,1944444.4444444445,2
1116,HO635C679BF1360ID,house,265000000,2.0,1.0,0.0,45.0,74.0,JUALCEPAT Sambongjaya - Perum GSM Regency  Babakan Tempe,https://www.lamudi.co.id/jualcepat-sambongjaya-perum-gsm-regency-babakan-te-166700021916.html,Tasikmalaya,108.21027,-7.35757,119.0,2226890.756302521,2
1117,LA612B93214CD64ID,land,399000000,0.0,0.0,0.0,0.0,268.0,Jual Tanah Luas 296 m persegi Lokasi Tasikmalaya Kota,https://www.lamudi.co.id/jual-tanah-luas-296-m-persegi-lokasi-tasikmalaya-kota.html,Tasikmalaya,108.23097808659,-7.3452240254281,268.0,1488805.9701492537,2
1118,HO62D8EA6FB5EBEID,house,1750000000,3.0,3.0,0.0,56.0,1042.0,DI JUAL RUMAH  CLUSTER,https://www.lamudi.co.id/di-jual-rumah-cluster-165838295986.html,Tasikmalaya,108.0876,-7.0603,1098.0,1593806.921675774,2
1119,HO615957C3E5296ID,house,250000000,3.0,1.0,0.0,107.0,108.0,"Jual Rumah Di Kota Tasikmalaya, Dekat Dgn UNSIL & ASIA PLAZA",https://www.lamudi.co.id/jual-rumah-di-kota-tasikmalaya-dekat-dgn-unsil-asia-plaza.html,Tasikmalaya,108.21808973611,-7.3490378079022,215.0,1162790.6976744186,2
1120,HO6109F23289BD1ID,house,660000000,2.0,2.0,1.0,80.0,120.0,Rumah Pribadi Classic Minimalis,https://www.lamudi.co.id/rumah-pribadi-classic-minimalis.html,Tasikmalaya,108.20511,-7.31146,200.0,3300000.0,2
1121,LA626224734948EID,land,970000000,0.0,0.0,0.0,0.0,93.0,Sawah,https://www.lamudi.co.id/sawah-6.html,Tasikmalaya,108.2674092,-7.3300724,93.0,10430107.52688172,0
1123,HO630705B6E5E63ID,house,102000000,2.0,1.0,0.0,36.0,74.0,RUMAH ASETKU – Indihiang (Rumah Tinggal) Kabupaten Tasikmalaya,https://www.lamudi.co.id/rumah-asetku-indihiang-rumah-tinggal-kabupaten-tas-166140459830.html,Tasikmalaya,108.1947129,-7.2954444,110.0,927272.7272727273,2
1124,HO627E2A188C8B7ID,house,250000000,2.0,1.0,0.0,75.0,75.0,Bismilah Jual Rumah Murah Minimalis Di Perum Griya Abadi Blok B 23,https://www.lamudi.co.id/bismilah-jual-rumah-murah-minimalis-di-perum-griya-abadi-blok-b-23.html,Tasikmalaya,108.14947,-7.2575,150.0,1666666.6666666667,2
1126,HO622A36E9A5708ID,house,3500000000,7.0,4.0,1.0,300.0,216.0,Jual Rumah Konsep Tumbuh 2 Lantai Strategis Kota Tasikmalaya ,https://www.lamudi.co.id/jual-rumah-konsep-tumbuh-2-lantai-strategis-kota-tasikmalaya.html,Tasikmalaya,108.203294,-7.318648,516.0,6782945.736434109,2
1127,HO635B518530D37ID,house,450000000,2.0,2.0,0.0,50.0,96.0,MURAH Perum belakang UNSIL UNPER - Perum BENING REGENCY,https://www.lamudi.co.id/murah-perum-belakang-unsil-unper-perum-bening-rege-166692902969.html,Tasikmalaya,108.22016,-7.35614,146.0,3082191.7808219176,2
1128,HO624393AF13FDFID,house,600000000,3.0,3.0,0.0,120.0,133.0,Di Jual Murah Rumah Plus Furnished Di Tasikmalaya ,https://www.lamudi.co.id/di-jual-murah-rumah-plus-furnished-di-tasikmalaya.html,Tasikmalaya,108.07765,-7.3793391,253.0,2371541.5019762847,2
1129,CO630C767FBA5A6ID,commercial-1,1300000000,0.0,0.0,0.0,216.0,461.0,RUMAH ASETKU – KAWALU (Rumah dan Toko) KOTA TASIKMALAYA,https://www.lamudi.co.id/rumah-asetku-kawalu-rumah-dan-toko-kota-tasikmalay-166176115181.html,Tasikmalaya,108.2140963,-7.369058,677.0,1920236.3367799113,2
1131,CO6366FB12E6642ID,commercial-1,2250000000,0.0,0.0,0.0,180.0,114.0,BU - Ruko LINGKAR DADAHA Strategis MURAH 3 Lantai,https://www.lamudi.co.id/bu-ruko-lingkar-dadaha-strategis-murah-3-lantai-166769333048.html,Tasikmalaya,108.22358,-7.33437,294.0,7653061.224489796,2
1132,HO63840DCD78458ID,house,325000000,2.0,1.0,0.0,50.0,91.0,JUAL CEPAT Perumahan Indihiang 50/91 MURAH,https://www.lamudi.co.id/jual-cepat-perumahan-indihiang-lantai-sudah-granit-166959866996.html,Tasikmalaya,108.1876,-7.28212,141.0,2304964.5390070924,2
1133,CO63807F9ABFEB6ID,commercial-1,1500000000,0.0,0.0,0.0,168.0,85.0,"RUKO 2,5 lantai di Mangkubumi Kota TASIKMALAYA",https://www.lamudi.co.id/ruko-2-5-lantai-di-mangkubumi-kota-tasikmalaya-166936565826.html,Tasikmalaya,108.15926,-7.34146,253.0,5928853.754940712,2
1134,HO63842DAFCE3B7ID,house,275000000,3.0,2.0,0.0,60.0,72.0,Perum Baitul Marhamah MURAH Cilembang Mangkubumi,https://www.lamudi.co.id/perum-baitul-marhamah-murah-cilembang-mangkubumi-166960683177.html,Tasikmalaya,108.19542,-7.32721,132.0,2083333.3333333333,2
1135,KO627DDCB971BE6ID,kos,250000000,5.0,2.0,0.0,80.0,88.0,Rumah Tasikmalaya Cocok utk Investasi dan Kos,https://www.lamudi.co.id/rumah-tasikmalaya-cocok-utk-investasi-dan-kos.html,Tasikmalaya,108.22634012368,-7.356313605947,168.0,1488095.238095238,2
1136,HO6312C98B46F45ID,house,4500000000,21.0,16.0,1.0,800.0,538.0,Rumah Besar Untuk Usaha Di Pinggir Jalan Raya Tasikmalaya,https://www.lamudi.co.id/rumah-besar-untuk-usaha-di-pinggir-jalan-raya-166217562734.html,Tasikmalaya,108.2334655,-7.3292397,1338.0,3363228.6995515693,2
1137,HO621A1C469F2E2ID,house,400000000,3.0,2.0,0.0,0.0,15.0,bangunan rumah,https://www.lamudi.co.id/bangunan-rumah.html,Tasikmalaya,108.2583,-7.6209,15.0,26666666.666666668,0
1138,HO6018E29536C0CID,house,640000000,3.0,2.0,1.0,48.0,84.0,Rumah 3 kamar Harga Terjangkau Cirebon Greenladn Sendang Cirebon,https://www.lamudi.co.id/rumah-3-kamar-harga-terjangkau-cirebon-greenladn-sendang-cirebon-2.html,Tasikmalaya,108.1812,-7.5148,132.0,4848484.848484849,2
1139,HO6322962FC8A50ID,house,139200000,2.0,1.0,1.0,48.0,100.0,Rumah Kayu Knockdown Dengan Berbagai Jenis Dan Desain Modern Klasik,https://www.lamudi.co.id/rumah-kayu-knockdown-dengan-berbagai-jenis-dan-des-166321105542.html,Tasikmalaya,108.2722,-7.5162,148.0,940540.5405405406,2
1140,HO6358012E009C3ID,house,800000000,3.0,1.0,0.0,75.0,107.0,Perum BKR REGENCY  Tipe 75/107,https://www.lamudi.co.id/perum-bkr-regency-tipe-75-107-166671185473.html,Tasikmalaya,108.22434,-7.34184,182.0,4395604.395604395,2
1141,HO630C7CB381CC5ID,house,330000000,2.0,1.0,0.0,36.0,57.0,RUMAH ASETKU – MANGKUBUMI (Rumah Tinggal) KOTA TASIKMALAYA,https://www.lamudi.co.id/rumah-asetku-mangkubumi-rumah-tinggal-kota-tasikma-166176273914.html,Tasikmalaya,108.2059718,-7.3374437,93.0,3548387.0967741935,2
1142,LA62A82BCB9A3F7ID,land,1500000000,0.0,0.0,0.0,0.0,6250.0,Tanah sawah di pusat kota tasikmalaya cocok buat cluster,https://www.lamudi.co.id/tanah-sawah-di-pusat-kota-tasikmalaya-cocok-buat-cluster.html,Tasikmalaya,108.298415,-7.684791,6250.0,240000.0,3
1144,HO61EF7B2EB13FAID,house,1500000000,3.0,2.0,4.0,140.0,548.0,Rumah di Manonjaya,https://www.lamudi.co.id/rumah-di-manonjaya.html,Tasikmalaya,108.306339,-7.351967,688.0,2180232.5581395347,2
1145,LA636F44B82A707ID,land,591000000,0.0,0.0,0.0,0.0,197.0,Dijual Lahan Kavling Perum Andalusia Mangkubumi Tasikmalaya,https://www.lamudi.co.id/dijual-lahan-kavling-perum-andalusia-mangkubumi-ta-166823647272.html,Tasikmalaya,108.18746402991,-7.3458476617145,197.0,3000000.0,2
1146,HO630C788B4E539ID,house,400000000,2.0,1.0,0.0,48.0,75.0,RUMAH ASETKU – CIPEDES (Rumah Tinggal) KOTA TASIKMALAYA.,https://www.lamudi.co.id/rumah-asetku-cipedes-rumah-tinggal-kota-tasikmalay-166176167588.html,Tasikmalaya,108.207715,-7.312078,123.0,3252032.5203252034,2
1148,KO62E0F6AEDE1F7ID,kos,750000000,10.0,3.0,0.0,372.0,510.0,RUMAH ASETKU - TAWANG (Kost-Kostan) KOTA. TASIKMALAYA.,https://www.lamudi.co.id/rumah-asetku-tawang-kost-kostan-kota-tasikmalaya-165936556021.html,Tasikmalaya,108.2248499,-7.3500622,882.0,850340.1360544218,2
1149,HO6322956319BDFID,house,162400000,2.0,1.0,1.0,56.0,100.0,Rumah Kayu Meranti Knockdown Dengan Berbagai Jenis Dan Desain Menarik,https://www.lamudi.co.id/rumah-kayu-meranti-knockdown-dengan-berbagai-jenis-166321085196.html,Tasikmalaya,108.0835783,-7.4360316,156.0,1041025.641025641,2
1150,HO630C7A7FCEF63ID,house,575000000,2.0,1.0,0.0,48.0,113.0,RUMAH ASETKU – CIPEDES (Rumah Tinggal) KOTA TASIKMALAYA,https://www.lamudi.co.id/rumah-asetku-cipedes-rumah-tinggal-kota-tasikmalay-166176217537.html,Tasikmalaya,108.2079419,-7.311231,161.0,3571428.5714285714,2
1151,HO625E23F66FED2ID,house,550000000,2.0,1.0,1.0,45.0,100.0,Rumah siap huni hanya 5 menit dari stasion tasikmalaya,https://www.lamudi.co.id/rumah-siap-huni-hanya-5-menit-dari-stasion-tasikmalaya-2.html,Tasikmalaya,108.1310083,-7.5584117,145.0,3793103.4482758623,2
1152,HO632297179A03CID,house,121800000,2.0,1.0,1.0,42.0,100.0,Rumah Kayu Knockdown Dengan Berbagai Jenis Dan Desain Free Ongkir,https://www.lamudi.co.id/rumah-kayu-knockdown-dengan-berbagai-jenis-dan-des-166321128757.html,Tasikmalaya,108.2057,-7.3247,142.0,857746.4788732395,2
1153,HO627DAB0C43A85ID,house,650000000,3.0,3.0,24.0,150.0,84.0,Rumah 2 lantai lokasi strategis di tasikmalaya,https://www.lamudi.co.id/rumah-2-lantai-lokasi-strategis-di-tasikmalaya.html,Tasikmalaya,108.195231,-7.325218,234.0,2777777.777777778,2
1154,HO6322A41FB6548ID,house,208800000,2.0,1.0,1.0,72.0,100.0,Rumah Kayu Knockdown Dengan Berbagai Jenis Dan Desain Free Ongkir,https://www.lamudi.co.id/rumah-kayu-knockdown-dengan-berbagai-jenis-dan-des-166321462379.html,Tasikmalaya,108.2258897,-7.4714542,172.0,1213953.488372093,2
1155,LA604B10612DA33ID,land,4045000000,0.0,0.0,0.0,0.0,809.0,Tanah dekat tempat Wisata Leuwikeris,https://www.lamudi.co.id/tanah-dekat-tempat-wisata-leuwikeris.html,Tasikmalaya,108.361231,-7.363596,809.0,5000000.0,2
1156,HO633A7CC3429A5ID,house,162400000,2.0,1.0,1.0,56.0,100.0,Rumah Kayu Meranti Khas Palembang Dengan Berbagai Desain Klasik Modern,https://www.lamudi.co.id/rumah-kayu-meranti-khas-palembang-dengan-berbagai-166477741189.html,Tasikmalaya,108.1305,-7.3103,156.0,1041025.641025641,2
1157,HO634F36823FCE4ID,house,445000000,2.0,1.0,0.0,45.0,75.0,Perum PERMATA INTAN REGENCY Siap huni Dekat Pusat Kota & Pol PRIMAJASA,https://www.lamudi.co.id/perum-permata-intan-regency-siap-huni-dekat-pusat-166613568211.html,Tasikmalaya,108.21369,-7.31444,120.0,3708333.3333333335,2
1158,CO635110E874C84ID,commercial-1,6250000000,0.0,0.0,0.0,550.0,501.0,Dijual Gedung Semi Furnished di Singaparna Tasikmalaya,https://www.lamudi.co.id/dijual-gedung-semi-furnished-di-singaparna-tasikma-166625712823.html,Tasikmalaya,108.12071,-7.34791,1051.0,5946717.411988582,2
1159,HO63536A016FE11ID,house,990000000,6.0,3.0,1.0,140.0,156.0,Rumah Kosan 2 Lantai Dekat Universitas Siliwangi,https://www.lamudi.co.id/rumah-kosan-2-lantai-dekat-universitas-siliwangi-166641100986.html,Tasikmalaya,108.22754225248,-7.3490977374589,296.0,3344594.5945945946,2
1160,LA6350C2A8070ABID,land,175000000,0.0,0.0,0.0,0.0,2500.0,RUMAH ASETKU – KARANGNUNGGAL (Tanah Kosong) KABUPATEN TASIKMALAYA,https://www.lamudi.co.id/rumah-asetku-karangnunggal-tanah-kosong-kabupaten-166623709693.html,Tasikmalaya,108.1341,-7.6278,2500.0,70000.0,1
1161,HO632293F14BA88ID,house,208800000,2.0,1.0,1.0,72.0,100.0,Rumah Kayu Knockdown Dengan Berbagai Jenis Dan Desain Free Ongkir,https://www.lamudi.co.id/rumah-kayu-knockdown-dengan-berbagai-jenis-dan-des-166321048150.html,Tasikmalaya,108.1843756,-7.1580651,172.0,1213953.488372093,2
1162,LA6385652A8A873ID,land,487000000,0.0,0.0,0.0,0.0,127.0,Rumah nyaman tanah 127m perum di cikarang tawang tasikmalaya,https://www.lamudi.co.id/rumah-nyaman-tanah-127m-perum-di-cikarang-tawang-t-16696865709.html,Tasikmalaya,108.23174,-7.3348,127.0,3834645.6692913384,2
1164,HO6333C41A6C770ID,house,500000000,4.0,2.0,0.0,180.0,350.0,Dijual Tanah dan Bangunan di Tanjungjaya Tasikmalaya,https://www.lamudi.co.id/dijual-tanah-dan-bangunan-di-tanjungjaya-tasikmala-16643369228.html,Tasikmalaya,108.188,-7.1366,530.0,943396.2264150943,2
1165,HO63576DD5E0530ID,house,350000000,2.0,1.0,1.0,110.0,980.0,Rumah Desa Tasikmalaya LT 980m² SHM dijual cepat kondisi terawat rapi,https://www.lamudi.co.id/rumah-desa-tasikmalaya-lt-980m-shm-dijual-cepat-ko-166667413340.html,Tasikmalaya,108.0292,-7.48657,1090.0,321100.91743119265,2
1166,HO63576F1CAFE5DID,house,350000000,2.0,1.0,1.0,110.0,980.0,Jual rumah bekas tasikmalaya LT 980m² SHM Kondisi Terawat Rapi,https://www.lamudi.co.id/jual-rumah-bekas-tasikmalaya-lt-980m-shm-kondisi-t-166667446053.html,Tasikmalaya,108.25943,-7.35443,1090.0,321100.91743119265,2
1167,HO6219FC2AAD90FID,house,381000000,2.0,1.0,0.0,30.0,80.0,Rumah Murah View kota bandung dijatihandap,https://www.lamudi.co.id/rumah-murah-view-kota-bandung-dijatihandap.html,Tasikmalaya,108.2185893598,-7.5587962089584,110.0,3463636.3636363638,2
1168,HO632D1564497EEID,house,208800000,2.0,1.0,1.0,72.0,100.0,Dijual Rumah Kayu Meranti 2 Lantai Dengan Berbagai Jenis Dan Desain,https://www.lamudi.co.id/dijual-rumah-kayu-meranti-2-lantai-dengan-berbagai-166389898028.html,Tasikmalaya,108.361088,-7.344088,172.0,1213953.488372093,2
1169,HO600A0F1B7CFE6ID,house,750000000,2.0,1.0,1.0,70.0,72.0,"TAKE OVER Rumah di Padasuka Bandung Timur dekat Surapati Core,Suci,Saung Udjo",https://www.lamudi.co.id/take-over-rumah-di-padasuka-bandung-timur-dekat-surapati-core-suci-saung-udjo.html,Tasikmalaya,108.22519832281,-7.5592216330173,142.0,5281690.140845071,2
1170,HO632D2EE71146DID,house,139200000,2.0,1.0,1.0,48.0,100.0,Rumah Kayu Meranti Knockdown Dengan Berbagai Jenis Dan Desain Klasik,https://www.lamudi.co.id/rumah-kayu-meranti-knockdown-dengan-berbagai-jenis-166390551121.html,Tasikmalaya,108.365488,-7.332944,148.0,940540.5405405406,2
1171,HO63410CCAC9B25ID,house,162400000,2.0,1.0,1.0,56.0,100.0,Rumah Kayu Meranti Bongkar Pasang Dengan Berbagai Jenis Dan Desain,https://www.lamudi.co.id/rumah-kayu-meranti-bongkar-pasang-dengan-berbagai-166520749874.html,Tasikmalaya,108.0272646,-7.1824754,156.0,1041025.641025641,2
1172,KO62DCE0BB70FF6ID,kos,1250000000,12.0,4.0,0.0,72.0,216.0,Dijual Kos 12 pintu lengkap fasilitas Jalan Ciledug Garut Kota,https://www.lamudi.co.id/dijual-kos-12-pintu-lengkap-fasilitas-jalan-ciledu-165864261932.html,Tasikmalaya,108.003,-7.2003,288.0,4340277.777777778,2
1173,HO61F101186A483ID,house,900000000,4.0,1.0,0.0,120.0,500.0,DIJUAL CEPAT RUMAH dan KIOS PINGGIR JALAN ALTERNATIF KAB - KOTA TASIKMALAYA,https://www.lamudi.co.id/dijual-cepat-rumah-dan-kios-pinggir-jalan-alternatif-kab-kota-tasikmalaya.html,Tasikmalaya,107.95882,-7.49261,620.0,1451612.9032258065,2
1174,LA619775F5C3D6EID,land,1130000000,0.0,0.0,0.0,0.0,1319.0,Dijual tanah sawah produktif,https://www.lamudi.co.id/dijual-tanah-sawah-produktif-2.html,Tasikmalaya,108.385238,-7.348771,1319.0,856709.6285064443,2
1175,HO637F449F85235ID,house,355000000,2.0,1.0,1.0,36.0,60.0,Rumah Di Jual 300 Jutaan di Kota Banjar Kpr Syariah Tanpa Bank ,https://www.lamudi.co.id/rumah-di-jual-300-jutaan-di-kota-banjar-kpr-syaria-166928502354.html,Banjar,108.53428,-7.38402,96.0,3697916.6666666665,2
1176,HO63819BF8B7C51ID,house,355000000,2.0,1.0,0.0,36.0,60.0,Rumah Mewah 300 Jutaan di Kota Banjar Kpr Syariah Tanpa Bank ,https://www.lamudi.co.id/rumah-mewah-300-jutaan-di-kota-banjar-kpr-syariah-166943845694.html,Banjar,108.5945433,-7.411008,96.0,3697916.6666666665,2
1177,HO6380ACFAC341AID,house,355000000,2.0,1.0,1.0,36.0,60.0,Rumah di Banjar 300 Jutaan Kpr Syariah Tanpa Bank ,https://www.lamudi.co.id/rumah-di-banjar-300-jutaan-kpr-syariah-tanpa-bank-166937727447.html,Banjar,108.777917,-7.670001,96.0,3697916.6666666665,2
1178,HO633299232D2AEID,house,350000000,3.0,2.0,1.0,80.0,60.0,DIJUAL RUMAH SYARI'AH DI BANJAR,https://www.lamudi.co.id/rumah-syari-ah-di-banjar-166426038759.html,Banjar,108.5394,-7.3859,140.0,2500000.0,2
1179,HO61F719414ED9DID,house,900000000,3.0,3.0,5.0,75.0,84.0, untuk anda !!!Hunian masa depan dengan konsep healthy and modern living,https://www.lamudi.co.id/untuk-anda-hunian-masa-depan-dengan-konsep-healthy-and-modern-living.html,Banjar,108.533302,-7.3667,159.0,5660377.358490566,2
1180,HO6355FE5840F63ID,house,299000000,2.0,1.0,1.0,36.0,78.0,Rumah Strategis Dekat Yonif Banjar Patroman Skema KPRSyariah,https://www.lamudi.co.id/rumah-strategis-dekat-yonif-banjar-patroman-skema-166658005623.html,Banjar,108.54184,-7.35752,114.0,2622807.01754386,2
1181,HO6242F22297A02ID,house,150050000,2.0,1.0,0.0,30.0,60.0,RUMAH SUBSIDI RASA REAL ESTATE DI BANJARAN BANDUNG SELATAN,https://www.lamudi.co.id/rumah-subsidi-rasa-real-estate-di-banjaran-bandung-selatan-2.html,Banjar,108.5329,-7.3688,90.0,1667222.2222222222,2
1182,HO637AA53F45565ID,house,409000000,2.0,1.0,0.0,45.0,106.0,Jual Rumah Murah di Kota Banjar Skema Syariah TanpaBank,https://www.lamudi.co.id/jual-rumah-murah-di-kota-banjar-skema-syariah-tanp-166898207955.html,Banjar,108.57237,-7.369702,151.0,2708609.271523179,2
1183,HO63218A386A1F6ID,house,208800000,2.0,1.0,1.0,72.0,100.0,Jual Rumah Kayu Knockdown Bergaya Klasik Harga Murah FREE ongkir,https://www.lamudi.co.id/jual-rumah-kayu-knockdown-bergaya-klasik-harga-mur-166314245617.html,Banjar,108.585,-7.393,172.0,1213953.488372093,2
1184,HO63670887B60C4ID,house,299000000,2.0,1.0,1.0,36.0,78.0,Hunian Modern Islami di Kota Banjar,https://www.lamudi.co.id/hunian-modern-islami-di-kota-banjar-166769677529.html,Banjar,108.53592348776,-7.3679452329236,114.0,2622807.01754386,2
1185,LA6143D8C236967ID,land,750000000,0.0,0.0,0.0,0.0,1000.0,Tanah 1000m2 untuk investasi di kota Banjar,https://www.lamudi.co.id/tanah-1000m2-untuk-investasi-di-kota-banjar.html,Banjar,108.5682,-7.3652,1000.0,750000.0,2
1186,HO63218939DAE01ID,house,162400000,2.0,1.0,1.0,56.0,100.0,Jual Rumah KAyu Minimalis Knockdown Dengan Berbagai Jenis & Desain,https://www.lamudi.co.id/jual-rumah-kayu-minimalis-knockdown-dengan-berbaga-166314220194.html,Banjar,108.4852,-7.3665,156.0,1041025.641025641,2
1187,HO636709BD2A088ID,house,299000000,2.0,1.0,1.0,36.0,78.0,Villa Premium di Kota Banjar dekat Raider ,https://www.lamudi.co.id/villa-premium-di-kota-banjar-dekat-raider-166769708531.html,Banjar,108.53959625136,-7.3737118881339,114.0,2622807.01754386,2
1188,HO6357ED316854EID,house,925000000,4.0,2.0,0.0,150.0,560.0,TERMURAH Rumah Paviliun Di Pangandaran DKT Pantai Timur Kota Banjar,https://www.lamudi.co.id/termurah-rumah-paviliun-di-pangandaran-dkt-pantai-166670673752.html,Banjar,108.65778,-7.69874,710.0,1302816.9014084507,2
1189,HO634E2EFC824E9ID,house,139200000,2.0,1.0,1.0,48.0,100.0,Rumah Kayu Meranti Bongkar Pasang Dengan Berbagai Jenis Dan Desain,https://www.lamudi.co.id/rumah-kayu-meranti-bongkar-pasang-dengan-berbagai-166606822046.html,Banjar,108.621076,-7.364923,148.0,940540.5405405406,2
1190,HO636DAF17AE76CID,house,339000000,2.0,1.0,1.0,45.0,78.0,Rumah Islami patroman banjar,https://www.lamudi.co.id/rumah-islami-patroman-banjar-166813263123.html,Banjar,108.54028144183,-7.3719779255114,123.0,2756097.56097561,2
1191,HO61A5FE53248A6ID,house,750000000,3.0,2.0,0.0,400.0,586.0,"Di Jual Rumah dan Ruko Di Ciamis Cisaga, mekarmukti Jawa Barat.",https://www.lamudi.co.id/di-jual-rumah-dan-ruko-di-ciamis-cisaga-mekarmukti-jawa-barat.html,Banjar,108.5163,-7.3461,986.0,760649.0872210953,2
1192,HO632D17EF1F0F7ID,house,121800000,2.0,1.0,1.0,42.0,100.0,Rumah Kayu Bongkar Pasang Dengan Berbagai Jenis Dan Desain Menarik,https://www.lamudi.co.id/rumah-kayu-bongkar-pasang-dengan-berbagai-jenis-da-166389963133.html,Banjar,108.4887,-7.4059,142.0,857746.4788732395,2
1193,LA6287AE2BE80DAID,land,525000000,0.0,0.0,0.0,0.0,2209.0,Jual Murah Tanah di Cimaragas Ciamis,https://www.lamudi.co.id/jual-murah-tanah-di-cimaragas-ciamis.html,Banjar,108.48284201075,-7.3844321307062,2209.0,237664.10140334992,1
1194,CO635F303954F43ID,commercial-1,25000000000,0.0,0.0,0.0,444.0,386.0,"Office Stand Alone building at SCBD area, Below Market Price, LT 386 Sqm,LB 444",https://www.lamudi.co.id/office-stand-alone-building-at-scbd-area-below-mar-166718264957.html,Banjar,108.7061,-7.4889,830.0,30120481.927710842,0
1196,HO61A87E09AD3D8ID,house,600000000,4.0,1.0,0.0,152.0,1448.0,Dijual Rumah di Ciamis,https://www.lamudi.co.id/dijual-rumah-di-ciamis.html,Banjar,108.4629,-7.372,1600.0,375000.0,1
